916	French Kiss (1995)
181	Edge, The (1997)
606	Fifth Element, The (1997)
686	To Kill a Mockingbird (1962)
382	Apocalypse Now (1979)
796	Aladdin (1992)
655	Walkabout (1971)
769	Contact (1997)
649	Dante's Peak (1997)
416	Career Girls (1997)
650	Stargate (1994)
18	Henry V (1989)
883	Spy Hard (1996)
346	Miller's Crossing (1990)
919	McHale's Navy (1997)
358	Breaking the Waves (1996)
788	Howling, The (1981)
449	Like Water For Chocolate (Como agua para chocolate) (1992)
244	Home for the Holidays (1995)
201	Howling, The (1981)
935	Ghost and the Darkness, The (1996)
655	Backbeat (1993)
514	In & Out (1997)
653	City Hall (1996)
536	Hunchback of Notre Dame, The (1996)
177	Toy Story (1995)
790	Army of Darkness (1993)
268	Conan the Barbarian (1981)
255	Twister (1996)
733	Extreme Measures (1996)
642	Tombstone (1993)
230	Twelve Monkeys (1995)
590	Boot, Das (1981)
942	That Darn Cat! (1997)
101	Father of the Bride Part II (1995)
6	Lawrence of Arabia (1962)
466	Empire Strikes Back, The (1980)
251	Alien (1979)
13	Blues Brothers, The (1980)
145	Chamber, The (1996)
469	Raising Arizona (1987)
782	Selena (1997)
313	Sword in the Stone, The (1963)
393	Down Periscope (1996)
458	Bound (1996)
479	Truth About Cats & Dogs, The (1996)
263	Crimson Tide (1995)
269	Double vie de Véronique, La (Double Life of Veronique, The) (1991)
511	Half Baked (1998)
94	Farewell My Concubine (1993)
21	Paradise Lost: The Child Murders at Robin Hood Hills (1996)
932	Carrie (1976)
213	Barb Wire (1996)
846	Candyman (1992)
606	Blade Runner (1982)
329	Long Kiss Goodnight, The (1996)
796	Young Guns (1988)
624	Contact (1997)
144	Ran (1985)
911	Monty Python's Life of Brian (1979)
10	Boogie Nights (1997)
234	Mary Poppins (1964)
677	People vs. Larry Flynt, The (1996)
250	Leaving Las Vegas (1995)
902	Godfather, The (1972)
457	Princess Bride, The (1987)
416	Highlander (1986)
788	Star Trek: First Contact (1996)
595	Time to Kill, A (1996)
774	Thin Blue Line, The (1988)
201	Primal Fear (1996)
416	Everest (1998)
592	Blood & Wine (1997)
194	Vegas Vacation (1997)
293	Casablanca (1942)
374	Independence Day (ID4) (1996)
406	Amadeus (1984)
200	Braveheart (1995)
406	Henry V (1989)
1	Chasing Amy (1997)
514	Sting, The (1973)
286	Adventures of Priscilla, Queen of the Desert, The (1994)
456	Young Poisoner's Handbook, The (1995)
82	Jackie Chan's First Strike (1996)
311	Home for the Holidays (1995)
764	Pallbearer, The (1996)
488	M*A*S*H (1970)
397	Laura (1944)
351	Soul Food (1997)
503	Chasing Amy (1997)
646	Flubber (1997)
40	Money Talks (1997)
85	Rebel Without a Cause (1955)
532	Fair Game (1995)
305	Gandhi (1982)
298	Phenomenon (1996)
332	Sliver (1993)
479	Platoon (1986)
618	Sleepers (1996)
467	Ransom (1996)
435	Hot Shots! Part Deux (1993)
392	Lost Highway (1997)
417	Kolya (1996)
682	Menace II Society (1993)
560	Wizard of Oz, The (1939)
771	Sleepless in Seattle (1993)
92	American President, The (1995)
901	Father of the Bride Part II (1995)
486	When We Were Kings (1996)
82	First Wives Club, The (1996)
402	Toy Story (1995)
264	Nightmare on Elm Street, A (1984)
320	Terminal Velocity (1994)
766	Godfather: Part II, The (1974)
201	Caught (1996)
758	Fallen (1998)
331	Adventures of Robin Hood, The (1938)
619	Boot, Das (1981)
316	Boot, Das (1981)
311	It Could Happen to You (1994)
814	American Werewolf in London, An (1981)
807	Swan Princess, The (1994)
292	Swingers (1996)
428	Murder at 1600 (1997)
490	Last Supper, The (1995)
158	True Lies (1994)
361	Blues Brothers, The (1980)
287	Rock, The (1996)
721	Excess Baggage (1997)
584	Star Trek: The Wrath of Khan (1982)
828	Richard III (1995)
721	English Patient, The (1996)
345	Sneakers (1992)
305	Bob Roberts (1992)
731	Wizard of Oz, The (1939)
381	Pink Floyd - The Wall (1982)
152	Ghosts of Mississippi (1996)
372	Ghost and the Darkness, The (1996)
734	It Happened One Night (1934)
795	Addams Family Values (1993)
436	Silence of the Lambs, The (1991)
650	Being There (1979)
380	Rosencrantz and Guildenstern Are Dead (1990)
935	My Fellow Americans (1996)
298	Butch Cassidy and the Sundance Kid (1969)
774	Natural Born Killers (1994)
234	Forrest Gump (1994)
525	Postino, Il (1994)
402	Return of the Jedi (1983)
129	Contact (1997)
184	Titanic (1997)
184	Secret Garden, The (1993)
938	Picture Perfect (1997)
608	True Romance (1993)
419	Full Monty, The (1997)
727	Copycat (1995)
452	Beauty and the Beast (1991)
160	Taxi Driver (1976)
345	Sleepers (1996)
276	Man Without a Face, The (1993)
310	Cold Comfort Farm (1995)
193	Cop Land (1997)
263	On Golden Pond (1981)
496	Star Wars (1977)
865	Jackie Chan's First Strike (1996)
385	Night of the Living Dead (1968)
360	Emma (1996)
561	Trust (1990)
932	Third Man, The (1949)
21	Prophecy, The (1995)
887	Beauty and the Beast (1991)
26	Brassed Off (1996)
827	Titanic (1997)
790	Wyatt Earp (1994)
802	English Patient, The (1996)
537	Henry V (1989)
691	It Happened One Night (1934)
932	Gandhi (1982)
293	Fried Green Tomatoes (1991)
676	Mouse Hunt (1997)
925	Candyman: Farewell to the Flesh (1995)
409	Silence of the Lambs, The (1991)
892	Pete's Dragon (1977)
472	Get Shorty (1995)
430	Richard III (1995)
194	Private Benjamin (1980)
588	Monty Python and the Holy Grail (1974)
551	Vertigo (1958)
666	Naked (1993)
213	Jackie Chan's First Strike (1996)
291	Beauty and the Beast (1991)
56	Don Juan DeMarco (1995)
653	Rock, The (1996)
280	Father of the Bride (1950)
145	Kull the Conqueror (1997)
541	Volcano (1997)
543	Caught (1996)
353	Postman, The (1997)
634	Anne Frank Remembered (1995)
846	Wolf (1994)
846	Threesome (1994)
291	Diabolique (1996)
5	Empire Strikes Back, The (1980)
556	Apartment, The (1960)
405	Reality Bites (1994)
842	Red Corner (1997)
883	Jackie Brown (1997)
7	20,000 Leagues Under the Sea (1954)
643	Executive Decision (1996)
354	Babe (1995)
118	Brazil (1985)
694	It Happened One Night (1934)
823	Shine (1996)
276	Unforgiven (1992)
405	Three Colors: Blue (1993)
566	Unforgiven (1992)
619	Waterworld (1995)
233	Blade Runner (1982)
338	Philadelphia Story, The (1940)
561	Fugitive, The (1993)
440	Like Water For Chocolate (Como agua para chocolate) (1992)
627	Casino (1995)
804	Dead Poets Society (1989)
275	On Golden Pond (1981)
469	Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)
654	Chasing Amy (1997)
15	Courage Under Fire (1996)
763	Smoke (1995)
399	Godfather: Part II, The (1974)
181	Blood & Wine (1997)
503	Lone Star (1996)
18	African Queen, The (1951)
484	Star Trek IV: The Voyage Home (1986)
109	Outbreak (1995)
776	American Werewolf in London, An (1981)
59	Forrest Gump (1994)
658	Dead Man Walking (1995)
438	Mr. Holland's Opus (1995)
488	Jaws (1975)
151	Philadelphia Story, The (1940)
358	One Flew Over the Cuckoo's Nest (1975)
374	Secret of Roan Inish, The (1994)
392	G.I. Jane (1997)
220	Contact (1997)
655	Kolya (1996)
883	Angels and Insects (1995)
383	Trainspotting (1996)
405	Last Time I Committed Suicide, The (1997)
329	Bean (1997)
429	American Werewolf in London, An (1981)
75	Trees Lounge (1996)
230	Davy Crockett, King of the Wild Frontier (1955)
406	I Shot Andy Warhol (1996)
911	Aliens (1986)
908	Long Kiss Goodnight, The (1996)
840	My Life as a Dog (Mitt liv som hund) (1985)
234	Bogus (1996)
536	Star Trek: Generations (1994)
405	Paris, Texas (1984)
759	Conspiracy Theory (1997)
911	Jungle Book, The (1994)
279	Fear of a Black Hat (1993)
837	Beautiful Girls (1996)
361	Manchurian Candidate, The (1962)
54	Leaving Las Vegas (1995)
448	In & Out (1997)
932	Sgt. Bilko (1996)
519	Kicked in the Head (1997)
932	Hackers (1995)
463	In & Out (1997)
373	Saint, The (1997)
693	Sunset Blvd. (1950)
524	Alphaville (1965)
234	Princess Bride, The (1987)
870	Terminator, The (1984)
326	To Kill a Mockingbird (1962)
655	Wild Reeds (1994)
416	Rebel Without a Cause (1955)
884	In the Realm of the Senses (Ai no corrida) (1976)
779	Twelve Monkeys (1995)
425	Great Escape, The (1963)
476	Home Alone (1990)
915	Amistad (1997)
399	Blob, The (1958)
87	This Is Spinal Tap (1984)
914	Ghost (1990)
828	Scream 2 (1997)
466	Contact (1997)
578	Chasing Amy (1997)
130	Quiz Show (1994)
533	Waterworld (1995)
462	Evita (1996)
531	Seven Years in Tibet (1997)
537	Trigger Effect, The (1996)
764	Silence of the Lambs, The (1991)
179	Mercury Rising (1998)
311	Indian in the Cupboard, The (1995)
911	My Fair Lady (1964)
881	Grifters, The (1990)
269	Three Colors: Red (1994)
863	Gattaca (1997)
756	Fugitive, The (1993)
44	Young Frankenstein (1974)
479	My Left Foot (1989)
568	Bridge on the River Kwai, The (1957)
72	GoodFellas (1990)
474	Wizard of Oz, The (1939)
270	Frighteners, The (1996)
766	Serial Mom (1994)
645	Sunset Blvd. (1950)
405	Pyromaniac's Love Story, A (1995)
602	Vegas Vacation (1997)
426	Psycho (1960)
271	Liar Liar (1997)
305	Sleepers (1996)
615	Starship Troopers (1997)
234	Pretty Woman (1990)
354	Roman Holiday (1953)
31	Gaslight (1944)
663	Rock, The (1996)
295	Shadowlands (1993)
922	Cliffhanger (1993)
840	Dave (1993)
474	Some Folks Call It a Sling Blade (1993)
293	2001: A Space Odyssey (1968)
551	Fargo (1996)
705	Sound of Music, The (1965)
201	Sneakers (1992)
886	Marked for Death (1990)
82	Beavis and Butt-head Do America (1996)
22	Clueless (1995)
186	Guilty as Sin (1993)
574	Telling Lies in America (1997)
194	Apocalypse Now (1979)
644	Sixth Man, The (1997)
254	Mark of Zorro, The (1940)
39	Liar Liar (1997)
214	Raiders of the Lost Ark (1981)
305	Jerry Maguire (1996)
83	Flubber (1997)
644	Liar Liar (1997)
82	M*A*S*H (1970)
234	That Darn Cat! (1997)
181	Fan, The (1996)
128	Walk in the Clouds, A (1995)
490	Young Poisoner's Handbook, The (1995)
303	Hamlet (1996)
867	Usual Suspects, The (1995)
592	Spawn (1997)
606	Alien (1979)
815	Return of the Jedi (1983)
758	Monty Python and the Holy Grail (1974)
838	Hamlet (1996)
796	Snow White and the Seven Dwarfs (1937)
310	Return of the Jedi (1983)
648	Lawnmower Man 2: Beyond Cyberspace (1996)
459	Kids in the Hall: Brain Candy (1996)
250	Murder at 1600 (1997)
659	American in Paris, An (1951)
378	My Left Foot (1989)
79	Twelve Monkeys (1995)
881	Empire Strikes Back, The (1980)
741	Heat (1995)
790	Tommy Boy (1995)
908	Lone Star (1996)
532	Real Genius (1985)
468	Ransom (1996)
99	Toy Story (1995)
907	Clerks (1994)
676	Apt Pupil (1998)
293	Casino (1995)
14	Trainspotting (1996)
655	Glory (1989)
117	Tomorrow Never Dies (1997)
615	Shadowlands (1993)
673	Fugitive, The (1993)
896	Hour of the Pig, The (1993)
843	Apollo 13 (1995)
184	Miracle on 34th Street (1994)
197	Strange Days (1995)
102	Godfather, The (1972)
236	Gone with the Wind (1939)
13	Real Genius (1985)
805	Wrong Trousers, The (1993)
727	Jumanji (1995)
178	Happy Gilmore (1996)
561	Dirty Dancing (1987)
230	Four Weddings and a Funeral (1994)
429	Dirty Dancing (1987)
457	That Thing You Do! (1996)
25	Christmas Carol, A (1938)
551	Clerks (1994)
782	To Have, or Not (1995)
805	Piano, The (1993)
935	Courage Under Fire (1996)
180	Heathers (1989)
234	Little Princess, A (1995)
887	Wild America (1997)
44	Aristocats, The (1970)
920	Edge, The (1997)
297	Sling Blade (1996)
846	Starship Troopers (1997)
582	First Kid (1996)
363	Airheads (1994)
336	Brothers McMullen, The (1995)
478	Young Guns (1988)
642	Daylight (1996)
697	Gridlock'd (1997)
648	Young Frankenstein (1974)
934	Sunset Blvd. (1950)
303	Mixed Nuts (1994)
393	Truth About Cats & Dogs, The (1996)
130	Sound of Music, The (1965)
489	Full Speed (1996)
703	Jerry Maguire (1996)
899	My Favorite Year (1982)
181	Picture Perfect (1997)
279	Drop Zone (1994)
450	North (1994)
340	Star Wars (1977)
325	One Flew Over the Cuckoo's Nest (1975)
880	Saint, The (1997)
588	Waterworld (1995)
586	Under Siege (1992)
757	Cyrano de Bergerac (1990)
193	Oliver & Company (1988)
303	Restoration (1995)
655	Paris Is Burning (1990)
85	Searching for Bobby Fischer (1993)
323	Fugitive, The (1993)
897	Patton (1970)
221	Strange Days (1995)
296	Before and After (1996)
405	Touch of Evil (1958)
607	Looking for Richard (1996)
735	Celluloid Closet, The (1995)
766	Ben-Hur (1959)
308	Birdcage, The (1996)
42	Star Trek: First Contact (1996)
403	Eraser (1996)
299	'Til There Was You (1997)
183	Sabrina (1995)
780	Alien (1979)
933	Romeo Is Bleeding (1993)
230	Monty Python's Life of Brian (1979)
690	Weekend at Bernie's (1989)
209	Leaving Las Vegas (1995)
674	Kingpin (1996)
892	Twelve Monkeys (1995)
886	Bound (1996)
43	Four Rooms (1995)
500	Crash (1996)
561	Mouse Hunt (1997)
174	Snow White and the Seven Dwarfs (1937)
452	Quiz Show (1994)
69	Long Kiss Goodnight, The (1996)
807	Akira (1988)
536	Ghost and the Darkness, The (1996)
361	Tin Drum, The (Blechtrommel, Die) (1979)
327	Rock, The (1996)
579	Silence of the Lambs, The (1991)
25	North by Northwest (1959)
13	Free Willy (1993)
588	Chasing Amy (1997)
293	Godfather, The (1972)
429	Natural Born Killers (1994)
21	Kolya (1996)
72	E.T. the Extra-Terrestrial (1982)
328	Tin Cup (1996)
389	Lion King, The (1994)
301	One Flew Over the Cuckoo's Nest (1975)
530	Return of the Pink Panther, The (1974)
718	One Fine Day (1996)
579	Sleepless in Seattle (1993)
145	Associate, The (1996)
826	Young Guns (1988)
935	Independence Day (ID4) (1996)
846	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)
659	Great Escape, The (1963)
268	Game, The (1997)
896	Naked Gun 33 1/3: The Final Insult (1994)
588	Pocahontas (1995)
94	Reality Bites (1994)
62	Pete's Dragon (1977)
94	Jackie Brown (1997)
267	Weekend at Bernie's (1989)
49	Adventures of Priscilla, Queen of the Desert, The (1994)
118	Abyss, The (1989)
85	Vertigo (1958)
496	Raiders of the Lost Ark (1981)
338	Wrong Trousers, The (1993)
913	Blues Brothers, The (1980)
561	Adventures of Priscilla, Queen of the Desert, The (1994)
815	Butch Cassidy and the Sundance Kid (1969)
509	Scream (1996)
193	Maverick (1994)
276	Dead Presidents (1995)
429	Up in Smoke (1978)
537	Browning Version, The (1994)
472	2 Days in the Valley (1996)
881	Clockwork Orange, A (1971)
757	Supercop (1992)
727	With Honors (1994)
303	Touch of Evil (1958)
15	L.A. Confidential (1997)
665	Grosse Pointe Blank (1997)
792	Mr. Wrong (1996)
177	Princess Bride, The (1987)
907	GoodFellas (1990)
116	Designated Mourner, The (1997)
636	Mr. Holland's Opus (1995)
405	Beyond Rangoon (1995)
607	Eve's Bayou (1997)
286	Grifters, The (1990)
666	Cold Comfort Farm (1995)
374	Clockwork Orange, A (1971)
903	I Shot Andy Warhol (1996)
650	Cool Runnings (1993)
773	Jackie Chan's First Strike (1996)
271	Wings of the Dove, The (1997)
757	Daylight (1996)
394	Twister (1996)
308	Streetcar Named Desire, A (1951)
721	Stand by Me (1986)
302	Saint, The (1997)
104	Richard III (1995)
642	Man Without a Face, The (1993)
361	Henry V (1989)
90	Marvin's Room (1996)
942	Roman Holiday (1953)
332	Shawshank Redemption, The (1994)
618	Cape Fear (1962)
599	High School High (1996)
312	Vertigo (1958)
151	Christmas Carol, A (1938)
813	Devil's Advocate, The (1997)
913	Indiana Jones and the Last Crusade (1989)
498	Fargo (1996)
303	Batman Returns (1992)
480	Empire Strikes Back, The (1980)
478	Kingpin (1996)
933	Birdcage, The (1996)
307	Ghost (1990)
590	First Wives Club, The (1996)
648	Last Man Standing (1996)
553	North by Northwest (1959)
831	Apt Pupil (1998)
7	Twelve Monkeys (1995)
279	SubUrbia (1997)
328	Bad Company (1995)
23	Blade Runner (1982)
731	Magnificent Seven, The (1954)
474	Raising Arizona (1987)
305	Rock, The (1996)
125	M*A*S*H (1970)
71	Monty Python's Life of Brian (1979)
219	Sling Blade (1996)
158	Big Sleep, The (1946)
70	Jurassic Park (1993)
269	Being There (1979)
663	My Fellow Americans (1996)
334	Monty Python and the Holy Grail (1974)
405	Squeeze (1996)
757	Twister (1996)
707	Welcome to the Dollhouse (1995)
49	Seven (Se7en) (1995)
413	Conspiracy Theory (1997)
1	Batman & Robin (1997)
64	Hoop Dreams (1994)
897	Army of Darkness (1993)
497	Home for the Holidays (1995)
552	Long Kiss Goodnight, The (1996)
633	Farewell My Concubine (1993)
286	Preacher's Wife, The (1996)
23	Heathers (1989)
934	Return of the Jedi (1983)
567	Twelve Monkeys (1995)
416	Crucible, The (1996)
373	Jungle Book, The (1994)
764	Beauty and the Beast (1991)
916	Breakdown (1997)
210	Nine Months (1995)
297	Reservoir Dogs (1992)
731	Maltese Falcon, The (1941)
497	Robin Hood: Men in Tights (1993)
687	Dante's Peak (1997)
222	Kids (1995)
268	Net, The (1995)
271	Deer Hunter, The (1978)
537	To Die For (1995)
875	Suture (1993)
923	U Turn (1997)
85	Local Hero (1983)
776	Manchurian Candidate, The (1962)
201	Candyman (1992)
394	Last Action Hero (1993)
450	Sleepless in Seattle (1993)
69	Jerry Maguire (1996)
807	Stargate (1994)
514	Get Shorty (1995)
58	Wings of the Dove, The (1997)
130	Outbreak (1995)
148	Pulp Fiction (1994)
566	Shawshank Redemption, The (1994)
276	Shallow Grave (1994)
805	E.T. the Extra-Terrestrial (1982)
320	Blade Runner (1982)
91	Day the Earth Stood Still, The (1951)
802	L.A. Confidential (1997)
303	Billy Madison (1995)
401	Top Gun (1986)
129	Fly Away Home (1996)
286	Snow White and the Seven Dwarfs (1937)
269	Twelve Monkeys (1995)
43	Don Juan DeMarco (1995)
99	Extreme Measures (1996)
308	My Left Foot (1989)
846	City Slickers II: The Legend of Curly's Gold (1994)
593	Poetic Justice (1993)
347	English Patient, The (1996)
601	Searching for Bobby Fischer (1993)
880	Blues Brothers, The (1980)
472	Last Action Hero (1993)
348	Liar Liar (1997)
806	Chinatown (1974)
871	In the Company of Men (1997)
293	Back to the Future (1985)
655	Demolition Man (1993)
279	Everyone Says I Love You (1996)
286	Six Degrees of Separation (1993)
671	Die Hard 2 (1990)
588	It's a Wonderful Life (1946)
110	Grifters, The (1990)
153	Speed (1994)
770	Broken Arrow (1996)
230	Birds, The (1963)
552	Multiplicity (1996)
936	Dead Man Walking (1995)
97	High Noon (1952)
119	Eraser (1996)
518	Two if by Sea (1996)
303	Basic Instinct (1992)
226	Gandhi (1982)
82	Cool Hand Luke (1967)
714	Fifth Element, The (1997)
503	Vertigo (1958)
487	Jerry Maguire (1996)
761	Contact (1997)
651	In & Out (1997)
345	Wyatt Earp (1994)
648	Jingle All the Way (1996)
42	Apollo 13 (1995)
130	Supercop (1992)
583	Terminator, The (1984)
238	Mirror Has Two Faces, The (1996)
896	Philadelphia (1993)
207	Grumpier Old Men (1995)
234	Black Beauty (1994)
290	Fantasia (1940)
429	Dead Poets Society (1989)
907	Grosse Pointe Blank (1997)
466	Hurricane Streets (1998)
244	When Harry Met Sally... (1989)
764	Aliens (1986)
690	Firm, The (1993)
854	Raiders of the Lost Ark (1981)
296	Fly Away Home (1996)
877	G.I. Jane (1997)
804	Fifth Element, The (1997)
537	Hard Rain (1998)
333	Sleepless in Seattle (1993)
99	Things to Do in Denver when You're Dead (1995)
301	Top Gun (1986)
234	Raiders of the Lost Ark (1981)
234	An Unforgettable Summer (1994)
617	Nightmare on Elm Street, A (1984)
18	First Wives Club, The (1996)
595	That Thing You Do! (1996)
864	Benny & Joon (1993)
276	Cook the Thief His Wife & Her Lover, The (1989)
572	Basquiat (1996)
152	In & Out (1997)
643	That Thing You Do! (1996)
561	North by Northwest (1959)
42	Unstrung Heroes (1995)
378	Manhattan (1979)
733	Looking for Richard (1996)
648	Mighty Aphrodite (1995)
819	Cop Land (1997)
573	E.T. the Extra-Terrestrial (1982)
16	Amadeus (1984)
141	Rosewood (1997)
13	Pinocchio (1940)
84	Murder at 1600 (1997)
339	Tank Girl (1995)
190	Tomorrow Never Dies (1997)
314	French Kiss (1995)
848	Gigi (1958)
94	Abyss, The (1989)
474	Star Trek: First Contact (1996)
846	Young Guns (1988)
15	Austin Powers: International Man of Mystery (1997)
64	Raiders of the Lost Ark (1981)
276	Transformers: The Movie, The (1986)
471	Fantasia (1940)
338	Big Sleep, The (1946)
615	Apocalypse Now (1979)
327	Man of No Importance, A (1994)
234	Thin Man, The (1934)
159	Conspiracy Theory (1997)
917	Time to Kill, A (1996)
286	Batman Returns (1992)
870	Natural Born Killers (1994)
117	Return of the Jedi (1983)
416	Walk in the Clouds, A (1995)
95	Body Snatchers (1993)
538	Sound of Music, The (1965)
577	Long Kiss Goodnight, The (1996)
756	Fargo (1996)
56	Dolores Claiborne (1994)
896	Bridge on the River Kwai, The (1957)
617	Fog, The (1980)
749	My Fair Lady (1964)
881	Phantom, The (1996)
715	Basketball Diaries, The (1995)
201	Event Horizon (1997)
548	Arsenic and Old Lace (1944)
503	Fargo (1996)
752	Jackie Brown (1997)
391	To Die For (1995)
608	Nell (1994)
532	Girl 6 (1996)
650	Star Trek III: The Search for Spock (1984)
84	Crimson Tide (1995)
222	Hunchback of Notre Dame, The (1996)
130	Cable Guy, The (1996)
328	Quiz Show (1994)
234	Strictly Ballroom (1992)
286	Doom Generation, The (1995)
305	Seven Years in Tibet (1997)
881	Independence Day (ID4) (1996)
264	Monty Python and the Holy Grail (1974)
853	Saint, The (1997)
913	American Werewolf in London, An (1981)
279	Some Like It Hot (1959)
524	Crucible, The (1996)
246	Tales from the Crypt Presents: Bordello of Blood (1996)
551	Good Will Hunting (1997)
181	Wooden Man's Bride, The (Wu Kui) (1994)
90	Lawrence of Arabia (1962)
318	Richie Rich (1994)
334	Michael (1996)
561	Smoke (1995)
365	Deceiver (1997)
201	Fried Green Tomatoes (1991)
758	Substitute, The (1996)
296	Fargo (1996)
823	Natural Born Killers (1994)
344	Fly Away Home (1996)
749	Ed Wood (1994)
831	Twelve Monkeys (1995)
798	Mask, The (1994)
927	Star Trek: Generations (1994)
676	Star Trek: First Contact (1996)
868	Shining, The (1980)
13	That Thing You Do! (1996)
376	Rear Window (1954)
504	Misérables, Les (1995)
707	Once Upon a Time... When We Were Colored (1995)
326	Addams Family Values (1993)
94	Body Snatchers (1993)
167	Star Trek: First Contact (1996)
314	Murder in the First (1995)
5	Heavy Metal (1981)
566	Naked Gun 33 1/3: The Final Insult (1994)
719	Twelve Monkeys (1995)
76	Mimic (1997)
863	Rosewood (1997)
200	Flubber (1997)
326	Get Shorty (1995)
279	Batman Returns (1992)
13	Return of the Pink Panther, The (1974)
256	Under Siege 2: Dark Territory (1995)
419	Men in Black (1997)
318	Platoon (1986)
194	101 Dalmatians (1996)
14	Chinatown (1974)
881	Mission: Impossible (1996)
36	Picture Perfect (1997)
18	Three Colors: Blue (1993)
611	Man Who Knew Too Little, The (1997)
486	Chasing Amy (1997)
732	Murder at 1600 (1997)
445	Apollo 13 (1995)
52	Spitfire Grill, The (1996)
896	Miller's Crossing (1990)
942	High Noon (1952)
540	Star Trek: First Contact (1996)
535	Raiders of the Lost Ark (1981)
210	Dances with Wolves (1990)
870	Seven (Se7en) (1995)
255	I Know What You Did Last Summer (1997)
331	Seven (Se7en) (1995)
456	Star Wars (1977)
771	Abyss, The (1989)
788	Conspiracy Theory (1997)
686	2001: A Space Odyssey (1968)
636	Titanic (1997)
864	First Knight (1995)
232	Sting, The (1973)
480	Lawrence of Arabia (1962)
632	Trainspotting (1996)
717	Godfather, The (1972)
139	Chasing Amy (1997)
83	Diabolique (1996)
176	Mighty Aphrodite (1995)
919	Dante's Peak (1997)
393	Something to Talk About (1995)
782	Tomorrow Never Dies (1997)
523	Toy Story (1995)
514	Speed (1994)
868	Speed (1994)
891	Father of the Bride Part II (1995)
101	Rock, The (1996)
897	James and the Giant Peach (1996)
222	Brazil (1985)
99	Murder at 1600 (1997)
69	Primal Fear (1996)
711	On Golden Pond (1981)
781	Terminator, The (1984)
749	Alice in Wonderland (1951)
766	Bram Stoker's Dracula (1992)
727	Net, The (1995)
297	Donnie Brasco (1997)
279	Bound (1996)
295	Miracle on 34th Street (1994)
21	Body Snatcher, The (1945)
1	Ridicule (1996)
563	First Wives Club, The (1996)
782	Hard Eight (1996)
641	In & Out (1997)
251	Mr. Holland's Opus (1995)
929	Graduate, The (1967)
592	Life Less Ordinary, A (1997)
502	Steel (1997)
468	Courage Under Fire (1996)
346	Empire Strikes Back, The (1980)
200	Preacher's Wife, The (1996)
738	Toy Story (1995)
195	Short Cuts (1993)
542	Dazed and Confused (1993)
940	Rainmaker, The (1997)
343	Manchurian Candidate, The (1962)
907	Kiss the Girls (1997)
318	Love! Valour! Compassion! (1997)
59	Madness of King George, The (1994)
500	My Best Friend's Wedding (1997)
542	Evening Star, The (1996)
295	Star Trek V: The Final Frontier (1989)
807	Lawrence of Arabia (1962)
394	True Lies (1994)
880	Trial and Error (1997)
601	Kingpin (1996)
1	Madness of King George, The (1994)
289	Twelve Monkeys (1995)
906	Secrets & Lies (1996)
207	Silence of the Lambs, The (1991)
385	Back to the Future (1985)
534	Broken Arrow (1996)
806	It's a Wonderful Life (1946)
705	Batman Forever (1995)
112	Rainmaker, The (1997)
805	Dante's Peak (1997)
483	Sabrina (1995)
655	Seven (Se7en) (1995)
406	Farewell My Concubine (1993)
351	G.I. Jane (1997)
393	Swan Princess, The (1994)
110	Outbreak (1995)
239	Bride of Frankenstein (1935)
405	Picture Bride (1995)
619	Amistad (1997)
374	When Harry Met Sally... (1989)
851	Romy and Michele's High School Reunion (1997)
883	Wedding Singer, The (1998)
327	Arsenic and Old Lace (1944)
116	Pulp Fiction (1994)
757	Bound (1996)
378	Higher Learning (1995)
463	Stalingrad (1993)
13	American in Paris, An (1951)
77	Cool Hand Luke (1967)
821	Courage Under Fire (1996)
203	Fargo (1996)
190	Sudden Death (1995)
682	Tin Cup (1996)
435	Mars Attacks! (1996)
267	Pretty Woman (1990)
896	Executive Decision (1996)
233	Around the World in 80 Days (1956)
733	Beautiful Girls (1996)
468	Rock, The (1996)
829	My Best Friend's Wedding (1997)
412	Terminator 2: Judgment Day (1991)
160	Down Periscope (1996)
311	Demolition Man (1993)
727	Young Guns (1988)
537	Monty Python and the Holy Grail (1974)
10	It's a Wonderful Life (1946)
705	Mary Poppins (1964)
518	Extreme Measures (1996)
378	Seven (Se7en) (1995)
634	Fierce Creatures (1997)
758	Heathers (1989)
210	Wizard of Oz, The (1939)
234	James and the Giant Peach (1996)
183	Heat (1995)
294	Joe's Apartment (1996)
286	Heathers (1989)
327	Private Parts (1997)
43	Father of the Bride Part II (1995)
592	Taxi Driver (1976)
437	Indiana Jones and the Last Crusade (1989)
890	Jaws (1975)
18	Enchanted April (1991)
447	Mission: Impossible (1996)
280	Jungle Book, The (1994)
373	Godfather: Part II, The (1974)
435	Haunted World of Edward D. Wood Jr., The (1995)
889	Grosse Pointe Blank (1997)
295	Affair to Remember, An (1957)
16	True Lies (1994)
14	Manhattan (1979)
56	Fish Called Wanda, A (1988)
178	Lawrence of Arabia (1962)
292	Pulp Fiction (1994)
16	Kingpin (1996)
931	Cold Comfort Farm (1995)
756	Dirty Dancing (1987)
18	Christmas Carol, A (1938)
884	Farewell My Concubine (1993)
455	Dances with Wolves (1990)
655	Dial M for Murder (1954)
303	Life with Mikey (1993)
919	Starship Troopers (1997)
468	Get Shorty (1995)
162	Clockwork Orange, A (1971)
450	Exit to Eden (1994)
527	Postino, Il (1994)
654	Birdcage, The (1996)
